entry_id,species,reaction_id,gene_id,uniprot_id,ec_number,substrate_name,substrate_smiles,experimental_kcat_s^-1,experimental_log10_kcat,KcatNet_predicted_kcat_s^-1,CataPro_predicted_kcat_s^-1,PreTKcat_predicted_kcat_s^-1,UniKP_predicted_kcat_s^-1,SELFprot_predicted_kcat_s^-1,DLKcat_predicted_kcat_s^-1,TurNuP_predicted_kcat_s^-1,PMAK_predicted_kcat_s^-1,KinForm-L_predicted_kcat_s^-1,CatPred_predicted_kcat_s^-1,DEKP_public_retrained_predicted_kcat_s^-1,GO-HKP_predicted_kcat_s^-1
ecoli|DHPPDA2|g1|h2o_c,ecoli,DHPPDA2,b0414,P25539,3.5.4.26,H2O H2O,O,6.16667,0.790051,38.39965655974793,21.139702549476407,6.665782984584056,5.317422525606779,303.48631374099006,1.7494571106502783,15.540733034236055,34.98778909891725,,359.54189633877894,10.773787901794485,121.23861216232469
ecoli|GMAND|g1|gdpmann_c,ecoli,GMAND,b2053,P0AC88,4.2.1.47,GDP-D-mannose,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)NC(=NC2=O)N,5.0,0.69897,5.6943282715336565,4.559838848924235,2.2269431672254663,1.5537151964567826,0.6025908691154812,17.804459054587362,5.245457468386995,10.894542564753737,,6.168394661059472,2.1782376547213533,115.09424085382416
ecoli|DBTS|g1|atp_c,ecoli,DBTS,b0778,P13000,6.3.3.3,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,38.6,1.58659,24.57890518919081,5.461515258838007,19.90382600017977,7.740515057074674,11.991621879910634,49.34053657900855,26.6463421430661,19.439415387329472,14.021230650031445,48.45494463722076,2.003644623642979,108.46483596491184
ecoli|DCTPD|g1|dctp_c,ecoli,DCTPD,b2065,P28248,3.5.4.13,DCTP C9H12N3O13P3,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1.24,0.0934217,5.084584110532039,1.269124819340132,0.9591493811811987,2.2138768393826918,3.423702416363476,1.191653445663161,1.415571010065437,0.8744888450411997,1.5591887434580955,1.1184174930576447,2.9736026370933977,94.26533215773615
ecoli|CSND|g1|csn_c,ecoli,CSND,b0337,P25524,3.5.4.1,Cytosine,C1=C(NC(=O)N=C1)N,165.0,2.21748,120.04360452050452,4.298470532803612,3.7146975918084153,8.460501929974898,1.4163333627242645,99.50695258887596,108.67866626621058,66.35946866426825,28.19620567405549,6.520193973484116,3.596723156685926,133.20262771610487
ecoli|GF6PTA|g1|f6p_c,ecoli,GF6PTA,b3729,P17169,2.6.1.16,D-Fructose 6-phosphate,C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O,16.4,1.21484,27.036572996331813,10.447120315453096,3.955921816067694,2.667265152253003,12.304167850747506,0.4949363695723864,15.781053785109192,9.852141257143291,2.1849744923821133,18.74881016167853,2.0817845838729268,115.69288473855744
ecoli|GF6PTA|g1|gln__L_c,ecoli,GF6PTA,b3729,P17169,2.6.1.16,L-Glutamine,C(CC(=O)N)[C@@H](C(=O)O)N,16.95,1.22917,17.09249613993904,11.350452610069585,1.9468013749918016,2.643080748477375,34.5419243748237,0.9971830012463142,15.781053785109192,9.852141257143291,2.338342436017831,57.12744787571688,3.282168743783049,115.69288473855744
ecoli|GLUCYS|g1|atp_c,ecoli,GLUCYS,b2688,P0A6W9,6.3.2.2,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,37.8,1.57749,8.360840013941633,2.0399835655541447,2.388924149767874,1.7452415180524312,14.396072123812106,18.76189267300024,39.76077125642996,3.288404546630836,3.23175298495374,7.238287180519872,2.4971789893183653,129.20025527297207
ecoli|GLUCYS|g1|cys__L_c,ecoli,GLUCYS,b2688,P0A6W9,6.3.2.2,L-Cysteine,C(C(C(=O)O)N)S,35.4,1.549,4.962122090457659,0.5582645231147033,2.749986990161062,2.7646144357569566,5.9830649314846855,11.362032688208933,39.76077125642996,3.288404546630836,13.098929673042615,9.335373175455524,3.676236154333603,129.20025527297207
ecoli|GLUCYS|g1|glu__L_c,ecoli,GLUCYS,b2688,P0A6W9,6.3.2.2,L-Glutamate,C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],26.75,1.42732,7.568739394452179,1.7447996335619476,3.117315437832843,1.4849842229339862,7.821218636770438,13.623260512705729,39.76077125642996,3.288404546630836,8.810180218837122,8.748744009359704,5.041347060582187,129.20025527297207
ecoli|GLUN_num1|g1|gln__L_c,ecoli,GLUN_num1,b0485,P77454,1.4.1.13;1.4.7.1;3.5.1.2;3.5.1.38;4.3.3.6;6.3.4.2;6.3.5.2;6.3.5.4;6.3.5.5,L-Glutamine,C(CC(=O)N)[C@@H](C(=O)O)N,91.4,1.96095,71.4100812489286,27.87711132189583,26.199200247055806,4.064544451676621,54.04902294336467,14.886915573402993,84.01006099003013,78.45380289306459,25.06219957003073,51.20122519178455,3.40622796193652,143.25976446138526
ecoli|GMPR|g1|gmp_c,ecoli,GMPR,b0104,P60560,1.7.1.7,GMP C10H12N5O8P,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)NC(=NC2=O)N,0.28,-0.552842,1.3570942894521574,0.7149482634726164,1.6091516261233831,1.7645881906245318,1.950984361488418,26.597489868540023,0.4078278501648078,6.045158607792453,,1.7304395497140066,2.152910579552492,123.60963225270936
ecoli|OCBT_num1|g1|cbp_c,ecoli,OCBT_num1,b4254,P04391,2.1.3.3,Carbamoyl phosphate,C(=O)(N)OP(=O)(O)O,2.58333,0.41218,281.3777799329812,27.06108166522223,6.234632892602212,70.43634857108165,75.64456719609375,3134.2094516418456,244.09371656623156,246.4819379854225,28.871887711682376,9354.232947292076,5.410949074486566,149.80799644754114
ecoli|OCBT_num1|g1|orn_c,ecoli,OCBT_num1,b4254,P04391,2.1.3.3,Ornithine,C(C[C@@H](C(=O)[O-])[NH3+])C[NH3+],2.58333,0.41218,203.1756136501029,18.402914892757703,4.896708888428301,14.093414031276769,249.08455983540367,442.5251473067757,244.09371656623156,246.4819379854225,19.89130354440546,64.08951365906664,3.868538158530545,149.80799644754114
ecoli|GPDDA1|g1|g3pc_c,ecoli,GPDDA1,b3449,P10908,3.1.4.2;3.1.4.46,Sn-Glycero-3-phosphocholine,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O,3.2,0.50515,2.7210417711147743,6.484926916241878,2.628518242931526,1.6670423335943263,3.877161139323533,9.672942804240344,1.502410465002784,3.6669033226213976,2.7269726309471025,2.819111027444513,2.362015269214015,118.43411865124476
ecoli|GPDDA2|g1|g3pe_c,ecoli,GPDDA2,b3449,P10908,3.1.4.2;3.1.4.46,Sn-Glycero-3-phosphoethanolamine,C(COP(=O)(O)OC[C@H](CO)O)N,1.1,0.0413927,3.135978791962566,4.98972905026053,2.907505412572103,1.1979301879450148,5.93827006038192,9.69512079153873,2.212373765856832,1.8320562340990256,1.558974939852171,1.2001687370311274,3.762591562227848,118.43411865124476
ecoli|PHETA1_num1|g1|akg_c,ecoli,PHETA1_num1,b0928,P00509,2.6.1.1;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9,2-Oxoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-],30.65,1.48643,257.64768190104644,18.99787390858753,70.89725436910565,6.621269954302449,116.04557935466842,0.6997963513370726,308.0410534942065,344.3691986513014,16.233472456059207,233.0671116464076,4.21407455847984,128.2406734749161
ecoli|PHETA1_num1|g1|phe__L_c,ecoli,PHETA1_num1,b0928,P00509,2.6.1.1;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9,L-Phenylalanine,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,180.0,2.25527,411.6410169316055,19.571186481369427,22.242762653416623,2.4091976343201704,63.02394600555317,2.649685195507385,308.0410534942065,344.3691986513014,8.498045917993073,160.642639657916,2.466832566471292,128.2406734749161
ecoli|PPND|g1|nad_c,ecoli,PPND,b2600,P07023,1.3.1.12,Nicotinamide adenine dinucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,0.45,-0.346787,10.15451974837592,10.465681716993425,2.8049071711127818,3.2983065652616457,35.59277090497835,8.348891791942902,13.431555161276496,21.372547944683085,3.692735540188304,21.292308140926828,2.121347501645631,136.71153247522938
ecoli|PPND|g1|pphn_c,ecoli,PPND,b2600,P07023,1.3.1.12,Prephenate,O[C@H]1C=C[C@](CC(=O)C([O-])=O)(C=C1)C([O-])=O,67.725,1.83075,11.045638787674788,6.317931293624155,4.665342932435564,3.091604406833336,14.68406422435816,12.113518174744652,13.431555161276496,21.372547944683085,3.646353886259134,4.883831959969079,6.325908470511145,136.71153247522938
ecoli|MCITL2|g1|micit_c,ecoli,MCITL2,b0331,P77541,4.1.3.30,Methylisocitrate,C[C@@]([C@H](CC(=O)[O-])C(=O)[O-])(C(=O)[O-])O,19.0,1.27875,34.85196491942146,0.3077017128587774,3.908687109062317,7.600637856156371,3.8825973607150974,12.770346549565009,13.19972854662004,22.98849288201213,7.175770489367127,2.1804318810327694,2.8607912285015007,121.175352563932
ecoli|SOTA|g1|sucorn_c,ecoli,SOTA,b1748,P77581,2.6.1.81,N2-Succinyl-L-ornithine,C(C[C@@H](C(=O)[O-])NC(=O)CCC(=O)[O-])C[NH3+],3.0,0.477121,4.153363271445044,2.4353851425402344,2.1153868273595315,1.4604672866169994,3.2989578570786766,3.92099752645123,3.01742733281694,5.48450011594421,,2.667094383586638,6.1206429662721575,126.3166780801852
ecoli|PTA2|g1|pi_c,ecoli,PTA2,b2297,P0A9M8,2.3.1.222;2.3.1.8,Phosphate,OP(=O)([O-])[O-],0.995,-0.00217692,358.5013576381243,45.42177623160181,51.528960026442526,175.68266308267093,411.1854628923128,117.77449121303162,194.91209971413952,120.6730250971145,21.28832880363208,51.43498612047448,11.182862627189026,115.18074344452074
ecoli|PPNCL2|g1|4ppan_c,ecoli,PPNCL2,b3639,P0ABQ0,6.3.2.5,D-4'-Phosphopantothenate,CC(C)(COP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)[O-])O,0.88,-0.0555173,26.69118644214112,3.02161227203976,7.42238072206672,3.3461699901375823,125.78115370044368,1.7287704105235953,3.0695275806257745,7.547589993059087,1.6507673394169025,766.0155622882135,2.6862970702570976,103.47895132344424
ecoli|AP4AH|g1|ap4a_c,ecoli,AP4AH,b0049,P05637,3.6.1.41,"P1,P4-Bis(5'-adenosyl) tetraphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N,250.0,2.39794,5.445563882575436,8.515244446015819,1.7703946079239363,1.017215807669796,4.950545926198734,0.0787035206368758,1.7962191822022435,2.7245501108183845,,11.191948621658032,6.726289229272632,152.62479040685164
ecoli|AP5AH|g1|ap5a_c,ecoli,AP5AH,b0049,P05637,3.6.1.61,"P1,P5-Bis(5'-adenosyl) pentaphosphate",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N,1.0,0.0,5.637379791894138,7.781561067503683,1.2073445958341391,1.0339821672702831,2.6304762122467262,0.0627860137057139,2.580454644067983,2.492390745464456,,12.075767488120675,7.430037258891737,152.62479040685164
ecoli|ADNCYC|g1|atp_c,ecoli,ADNCYC,b3806,P00936,4.6.1.1,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,1.67,0.222716,2.141939545274546,1.4874925668132135,1.3750081723161722,0.6834707275237232,1.466006990790452,4.4748445866984685,2.0233598596110274,4.134615896038459,,1.3245433533191198,2.3903289173089712,205.72000000000008
ecoli|MI1PP|g1|mi1p__D_c,ecoli,MI1PP,b2533,P0ADG4,3.1.3.25,1D-myo-Inositol 1-phosphate,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP([O-])([O-])=O)[C@H](O)[C@@H]1O,0.49,-0.309804,12.480467811503756,1.0772036495557171,0.8139484262796863,2.0896513728579174,12.201276731063842,28.26703653749852,2.1890258996943506,8.587887567018589,0.6597153237051916,0.0626762653833528,2.437005259834676,189.6850202355557
ecoli|NTP3_num1|g1|gtp_c,ecoli,NTP3_num1,b3590,P14081,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,14.364849104456717,1.2272072464646926,4.245206405721905,1.8846112578219216,40.77522678504504,4.04527888371283,12.586002103640258,24.281197418098305,,5.189091780973648,1.464694686537564,101.48467694066689
ecoli|G6PDH2r|g1|nadp_c,ecoli,G6PDH2r,b1852,P0AC53,1.1.1.363;1.1.1.49,Nicotinamide adenine dinucleotide phosphate,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,174.0,2.24055,175.77426932085487,495.8503760919348,10.57994404593364,7.404389910042306,98.2552362682365,8.649393033937884,223.9907067133124,121.03648418453638,,159.87180493265012,2.7933203092576884,179.45385264683853
ecoli|GMPS|g1|xmp_c,ecoli,GMPS,b2507,P04079,6.3.5.2,Xanthosine 5'-phosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,18.15,1.25888,14.960478132370923,7.340959299198631,11.47124906331226,2.082826640958234,10.873884149936003,3.0378531662554726,1.6802929297875018,8.820373991813385,1.7997560745845165,19.55865377433704,1.1867142229393557,97.46316781454354
ecoli|UDPGD|g1|nad_c,ecoli,UDPGD,b2028,P76373,1.1.1.22,Nicotinamide adenine dinucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,30.2,1.48001,5.076928376183107,2.750908041074146,3.318799057761788,5.283031516832056,5.521619083919902,14.839031165688812,2.849312281193193,4.76633836598107,,5.562299324513473,2.7293107014044344,152.5584987702834
ecoli|GLCRD_num1|g1|glcr_c,ecoli,GLCRD_num1,b2788,Q46915,4.2.1.40,D-Glucarate,[C@H]([C@@H]([C@@H](C(=O)[O-])O)O)([C@H](C(=O)[O-])O)O,27.5,1.43933,6.402843413351211,0.9917455508619544,0.3308998985649748,3.873649649164607,1.0777772665340093,23.01576415858761,8.37774119467841,13.88953159463482,,0.1940299214497221,3.259218216884055,136.2454183611817
ecoli|CHRPL_num1|g1|chor_c,ecoli,CHRPL_num1,b4039,P26602,4.1.3.40,Chorismate,C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1O)C(=O)O,0.82,-0.0861861,0.7182065511294285,7.072699966582429,1.562654031930704,4.260760818224274,12.346714990306207,0.8786587172887186,0.9445323956907632,0.9965737344850656,1.293929054522807,1.4738554321671364,4.657482157489893,136.71153247522938
ecoli|TDPAGTA|g1|dtdp4d6dg_c,ecoli,TDPAGTA,b3791,P27833,2.6.1.59,DTDP-4-dehydro-6-deoxy-D-glucose,C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,0.38,-0.420216,0.4138583171129255,0.5122443609983606,1.0445305599932042,0.864890388370417,0.3445345554294528,1.7025894472702483,0.3690507055951399,0.7967725067352196,0.4408729921368177,0.3206325231774918,1.122984502314892,136.71153247522938
ecoli|PMPK|g1|4ampm_c,ecoli,PMPK,b2103,P76422,2.7.4.7,4-Amino-2-methyl-5-phosphomethylpyrimidine,CC1=NC=C(C(=N1)N)COP(=O)(O)O,0.034,-1.46852,13.16151758254831,0.1948258170830635,4.865799806249221,0.5006360379782616,2.8810600995766946,0.1386906922897691,3.077303707002899,8.111491174547892,0.1943389495366167,0.1457447916994869,2.6677218555580176,128.2406734749161
ecoli|PMPK|g1|atp_c,ecoli,PMPK,b2103,P76422,2.7.4.7,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,0.07,-1.1549,11.84057305438862,1.6753270714560669,5.376878650018105,0.9509010325735682,0.1006609357587036,0.3613245789516313,3.077303707002899,8.111491174547892,0.6844994023894356,0.122538355479515,2.374389694330241,128.2406734749161
ecoli|LCADi|g1|lald__L_c,ecoli,LCADi,b1415,P25553,1.2.1.22,L-Lactaldehyde,C[C@@H](C=O)O,761.5,2.88167,769.5729261343387,24.443254895443957,364.5313862605345,8.955170458923886,11.755489989812686,10.242213017039484,582.699707384957,211.32632468389383,10.998520419249695,167.63679236286455,4.532776668131289,136.2454183611817
ecoli|GLUDC_num1|g1|glu__L_c,ecoli,GLUDC_num1,b3517,P69908,4.1.1.15,L-Glutamate,C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],42.055,1.62382,10.255506680291193,2.7226749789586493,11.712753354442752,1.2106746010742375,25.30898074152016,2.180008828688712,20.62967090775476,8.870234473249651,,19.2888351245924,4.148389343140263,126.3166780801852
ecoli|ADSK|g1|aps_c,ecoli,ADSK,b2750,P0A6J1,2.7.1.25,Adenosine 5'-phosphosulfate,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N,50.0,1.69897,11.878605077995282,3.266239151787395,3.689398759393411,2.2937649084493987,13.254241062008584,5.879697876997773,11.53402265202166,15.64160448204755,,13.042474372007227,3.1099430258321195,103.1144388880425
ecoli|HSDy_num1|g1|hom__L_c,ecoli,HSDy_num1,b3940,P00562,1.1.1.3,L-Homoserine,C(CO)[C@@H](C(=O)O)N,1.905,0.279895,21.07227354076958,7.738125243106588,7.978486240224097,2.301888914833424,11.767234802070067,4.61754233050329,13.970684979639744,31.259937113388496,,19.577807947602917,3.89544198496164,128.2406734749161
ecoli|SHSL1|g1|cys__L_c,ecoli,SHSL1,b3939,P00935,2.5.1.48,L-Cysteine,C(C(C(=O)O)N)S,121.0,2.08279,54.42372031759418,2.4388717940681026,1.8839816184231295,18.074974716964935,15.969911250106124,9.917436667832115,65.46762709513915,41.44480494288621,8.170590742124102,4.83565854148276,5.245751868870626,136.04534533333316
ecoli|SHSL1|g1|suchms_c,ecoli,SHSL1,b3939,P00935,2.5.1.48,O-Succinyl-L-homoserine,C(COC(=O)CCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],61.245,1.78707,89.51940181157107,6.942003761951187,3.91691623917077,10.55529764239468,21.854360230753368,18.56356282184704,65.46762709513915,41.44480494288621,3.367103287684263,8.072890848775502,3.748372165864678,136.04534533333316
ecoli|SSALy_num1|g1|sucsal_c,ecoli,SSALy_num1,b1525,P76149,1.2.1.16;1.2.1.79,Succinic semialdehyde,C(CC(=O)[O-])C=O,22.6,1.35411,32.655112355621554,8.065154553923112,6.978549242880537,7.372089180896041,509.90245896419566,8.859456688702036,12.022195887319633,25.055120743589505,4.832625161324384,197.5043980260737,8.126645857669795,133.20262771610487
ecoli|3HCINNMH|g1|nadh_c,ecoli,3HCINNMH,b0347,P77397,1.14.13.127,Nicotinamide adenine dinucleotide - reduced,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,0.691,-0.160522,10.507704700095754,5.7467136896048405,2.7857471600755424,8.483911955841696,6.455081268292511,3.85765653681823,3.6530229444341975,5.9635307092697225,1.23632706962589,2.1818978616263136,3.594000822864617,128.2406734749161
ecoli|NTP3pp|g1|gtp_p,ecoli,NTP3pp,b0980,P07102,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,3645.964207123721,16.080482159034748,45.493404348232,85.71829332060962,352.5141866428729,108.47892674716648,1545.6921453385569,34.88801014878935,19.46132875620576,49.13588920980476,1.1571281614280708,205.72000000000008
ecoli|ACACT7r_num1|g1|accoa_c,ecoli,ACACT7r_num1,b2342,P76503,2.3.1.155;2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104.0,2.01703,18.771228394323604,8.30097324373539,9.421759495523798,3.8413396085171794,21.823835713148103,2.155517644863295,3.56216276755706,16.974598081347644,,47.14726827025009,2.571642588594596,
ecoli|ACACT2r_num1|g1|accoa_c,ecoli,ACACT2r_num1,b2342,P76503,2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104.0,2.01703,18.771249004357784,8.30097324373539,9.421759495523798,3.9097345050357655,21.823835713148103,2.155517644863295,3.6697983409815818,12.28336055685102,,47.14726827025009,1.9919822830785248,155.2551722501099
ecoli|ACACT3r_num1|g1|accoa_c,ecoli,ACACT3r_num1,b2342,P76503,2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,6.5,0.812913,18.771228394323604,8.30097324373539,9.03631383355191,3.8957039079767326,21.823835713148103,2.155517644863295,3.56216276755706,16.3732389524318,,47.14726827025009,2.367632583713434,
ecoli|ACACT4r_num1|g1|accoa_c,ecoli,ACACT4r_num1,b2342,P76503,2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104.0,2.01703,18.771249004357784,8.30097324373539,9.421759495523798,3.6871516050384807,21.823835713148103,2.155517644863295,3.6697983409815818,16.358579916663025,,47.14726827025009,1.574003915412701,
ecoli|AHGDx|g1|S2hglut_c,ecoli,AHGDx,b2913,P0A9T0,1.1.1.399;1.1.1.M7,(S)-2-Hydroxyglutarate,C(CC(=O)[O-])[C@@H](C(=O)[O-])O,0.25,-0.60206,14.7123905072577,6.588249701216888,26.6231365709218,2.6385192864503,11.84173665214554,0.0629217949195439,55.18291016395424,24.396981675715,2.121423742761114,3.1955594454467926,3.221828927845656,143.92573340895575
ecoli|AHGDx|g1|nad_c,ecoli,AHGDx,b2913,P0A9T0,1.1.1.399;1.1.1.M7,Nicotinamide adenine dinucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,0.71,-0.148742,12.393473834109686,34.683810165360896,11.47852270329331,1.243308229107976,0.5617644811489508,0.4503274573811016,55.18291016395424,24.396981675715,2.2210612507372534,2.502992032184075,3.077720768320965,143.92573340895575
ecoli|DRPA|g1|2dr5p_c,ecoli,DRPA,b4381,P0A6L0,4.1.2.4,2-Deoxy-D-ribose 5-phosphate,C(C=O)[C@@H]([C@@H](COP(=O)(O)O)O)O,15.0,1.17609,14.13526516390649,1.7027575617354072,0.3766663617446646,0.4392632511690286,91.3592920640665,0.0265930634985613,13.916374262213932,12.514678582562151,1.9257571399246955,9.57697819103484,2.2610319425281555,133.20262771610487
ecoli|NTD8pp_num1|g1|dgmp_p,ecoli,NTD8pp_num1,b4055,P0AE22,3.1.3.5;3.1.3.89,DGMP C10H12N5O7P,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])[O-])O,4.12,0.614897,39.58465898508569,22.472347911976083,22.5783128071067,16.17724656520344,15.037487641748216,13.854663320386578,9.17590164951898,13.368906933644446,10.072584055338451,20.196504273996187,0.914755736056393,222.8937010511005
ecoli|NTD8pp_num1|g1|h2o_p,ecoli,NTD8pp_num1,b4055,P0AE22,3.1.3.5;3.1.3.89,H2O H2O,O,4.9,0.690196,34.72037802517723,297.0382750248303,13.013576058186857,36.450173280603366,98.86779332323276,3.597544468267771,9.17590164951898,13.368906933644446,13.25199389594138,80.31666762086112,9.167611340425642,222.8937010511005
ecoli|TREHpp|g1|tre_p,ecoli,TREHpp,b1197,P13482,3.2.1.28,Trehalose,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OC2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,199.0,2.29885,189.86993909738592,16.991450343329383,10.246033993553317,4.047558543494407,8.217102181089347,36.85713954776166,204.16702474267476,150.08151325519756,32.77989159945926,181.7707851385939,3.716480837858503,159.51534075283124
ecoli|ACGAMK|g1|atp_c,ecoli,ACGAMK,b1119,P75959,2.7.1.59,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,9.2,0.963788,22.505706812016324,56.65751377509398,4.824041244628547,8.892690984648626,4.115105893155481,0.4338249254547022,10.093418950133472,34.13523523209308,9.663641970006918,6.530087854439893,2.5124465638643367,129.20025527297207
ecoli|TRSARr_num1|g1|2h3oppan_c,ecoli,TRSARr_num1,b0509,P77161,1.1.1.-;1.1.1.60,2-Hydroxy-3-oxopropanoate,C(=C(/C(=O)O)\O)\O,23.0,1.36173,55.97035533363695,11.001198731331938,7.88362436622296,9.127230305214727,28.90574125420869,2.545585961577197,33.890041449092735,36.98940112927555,,10.614854593099636,5.428251609501075,136.2454183611817
