entry_id,species,reaction_id,gene_id,uniprot_id,ec_number,substrate_name,substrate_smiles,experimental_kcat_s^-1,experimental_log10_kcat,KcatNet_predicted_kcat_s^-1,CataPro_predicted_kcat_s^-1,PreTKcat_predicted_kcat_s^-1,UniKP_predicted_kcat_s^-1,SELFprot_predicted_kcat_s^-1,DLKcat_predicted_kcat_s^-1,TurNuP_predicted_kcat_s^-1,PMAK_predicted_kcat_s^-1,KinForm-L_predicted_kcat_s^-1,CatPred_predicted_kcat_s^-1,DEKP_public_retrained_predicted_kcat_s^-1,GO-HKP_predicted_kcat_s^-1
ecoli|FACOAE160|g1|h2o_c,E. coli,FACOAE160,b0452,P0AGG2,3.1.2.2;3.1.2.22,H2O H2O,O,4.57,0.659916,16.99525657340078,342.514479790864,11.53199304844655,4.955514447663898,0.5827138830261396,7.98569607085257,2.341187356195977,32.59690749350032,,9.612297607521214,11.58392898580199,129.9275253069455
ecoli|FACOAE140|g1|h2o_c,E. coli,FACOAE140,b0452,P0AGG2,3.1.2.2,H2O H2O,O,4.57,0.659916,16.99523324831658,342.514479790864,11.53199304844655,5.827467250176139,0.5827138830261396,7.98569607085257,2.637242281867656,32.26633214071098,,9.612297607521214,7.989517224474372,129.9275253069455
ecoli|GGPTRCS|g1|ptrc_c,E. coli,GGPTRCS,b1297,P78061,6.3.1.11,Putrescine,C(CC[NH3+])C[NH3+],5.94,0.773786,10.09325073642764,5.699750670313733,4.202748042715229,1.92806315578099,419.6506013730102,1.403039223806879,12.3706095613027,12.83893203929755,,2.695046337271832,2.612832178452733,118.4341186512448
ecoli|ASNNpp|g1|asn__L_p,E. coli,ASNNpp,b2957,P00805,3.5.1.1;3.5.1.38;3.5.5.4,L-Asparagine,C([C@@H](C(=O)O)N)C(=O)N,53.9,1.73159,17.31660719901096,17.79782475446941,4.687637779276989,14.85590722702399,5.760990416951549,1.944241880173802,35.31640593029095,53.99421108078245,7.83901140792893,3.143533016337826,3.014216446396536,157.17088698231
ecoli|ASNNpp|g1|h2o_p,E. coli,ASNNpp,b2957,P00805,3.5.1.1;3.5.1.38;3.5.5.4,H2O H2O,O,9.7,0.986772,34.34592373406668,153.0673772648916,2.996562586473639,61.5359823321562,49.92704770100048,0.7383955619400413,35.31640593029095,53.99421108078245,9.915106821005764,16.98152082092303,13.15255752806968,157.17088698231
ecoli|GLUNpp|g1|gln__L_p,E. coli,GLUNpp,b2957,P00805,1.4.1.13;1.4.7.1;3.5.1.2;3.5.1.38;4.3.3.6;6.3.4.2;6.3.5.2;6.3.5.4;6.3.5.5,L-Glutamine,C(CC(=O)N)[C@@H](C(=O)O)N,6,0.778151,16.75390188395063,14.06184933555836,4.550010249222862,17.90779210589571,1.120681474461841,15.96523820262091,34.28056727358717,30.49290494871154,12.65199354717916,2.57200650934494,3.468541914062264,157.17088698231
ecoli|DNTPPA_num1|g1|ahdt_c,E. coli,DNTPPA_num1,b1865,P0AFC0,3.6.1.67,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate",C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,11.6,1.06446,4.161716290475932,1.93400409626278,3.405181165316831,3.188054814075435,4.128462466149515,34.38581525497138,,,2.742544521727928,6.991274456823858,1.857269315365252,152.5584987702834
ecoli|NTPP9|g1|h2o_c,E. coli,NTPP9,b2954,P52061,3.6.1.-;3.6.1.8;3.6.1.9,H2O H2O,O,0.963333,-0.0162236,11.78041404671092,34.00378650811805,7.007872724764411,28.7417048941141,9.449805269969335,3.060359181494728,10.73926848477728,24.26551427291198,,8.169962810609766,8.10459211183105,112.0788603517346
ecoli|NTD10pp_num1|g1|h2o_p,E. coli,NTD10pp_num1,b4055,P0AE22,3.1.3.5,H2O H2O,O,4.9,0.690196,34.72038755555889,297.0382750248303,13.01357605818686,30.52698351394319,98.86779332323276,3.597544468267771,11.07137599263658,11.47628434204022,16.50271502513715,80.35569332835588,7.286805965822902,222.8937010511005
ecoli|NTD1pp_num1|g1|dump_p,E. coli,NTD1pp_num1,b0480,P07024,3.1.3.5;3.1.3.89,DUMP C9H11N2O8P,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O,10.815,1.03403,681.1449723403182,59.75993313030663,38.65118108578826,30.26612403238805,286.7806273183056,124.8841061040662,271.3882871450148,449.7146132729631,42.45038709961418,219.0724994409294,1.292003018993877,169.2226850581213
ecoli|NTD1pp_num1|g1|h2o_p,E. coli,NTD1pp_num1,b0480,P07024,3.1.3.5;3.1.3.89,H2O H2O,O,331.5,2.52048,209.7891705095527,716.4206644773318,35.26516711355526,43.51366480845475,69.45769112559003,22.05137463680274,271.3882871450148,449.7146132729631,30.809920419885,586.6899699319326,7.547178292961894,169.2226850581213
ecoli|NTD2pp_num1|g1|h2o_p,E. coli,NTD2pp_num1,b0480,P07024,3.1.3.5,H2O H2O,O,331.5,2.52048,209.789400849405,716.4206644773318,35.26516711355526,54.96342695872672,69.45769112559003,22.05137463680274,463.7713328098963,468.5655984202891,37.25433337248944,586.6899699319326,6.022444661583847,169.2226850581213
ecoli|NTD2pp_num1|g1|ump_p,E. coli,NTD2pp_num1,b0480,P07024,3.1.3.5,UMP C9H11N2O9P,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O,34.2,1.53403,687.2999023350422,102.8107362681928,33.09893436366216,26.18073338809949,176.9289579513919,166.9195304224964,463.7713328098963,468.5655984202891,60.74202579958942,239.3441656517938,2.070440471883609,169.2226850581213
ecoli|NTD3pp_num1|g1|dcmp_p,E. coli,NTD3pp_num1,b0480,P07024,3.1.3.5;3.1.3.89,DCMP C9H12N3O7P,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,0.23,-0.638272,580.7267154793992,48.03551195508906,40.69832163828548,14.11238174871786,233.0893753968316,257.0965531539763,271.3882871450148,450.1408223476315,89.42013463146885,408.7270836019512,2.179198697488861,169.2226850581213
ecoli|NTD3pp_num1|g1|h2o_p,E. coli,NTD3pp_num1,b0480,P07024,3.1.3.5;3.1.3.89,H2O H2O,O,331.5,2.52048,209.789400849405,716.4206644773318,35.26516711355526,45.15385505051886,69.45769112559003,22.05137463680274,271.3882871450148,450.1408223476315,35.78992899029704,586.6899699319326,7.228895887828172,169.2226850581213
ecoli|NTD4pp_num1|g1|h2o_p,E. coli,NTD4pp_num1,b4055,P0AE22,3.1.3.5;3.1.3.91,H2O H2O,O,4.9,0.690196,34.72041614671957,297.0382750248303,13.01357605818686,27.77498287201655,98.86779332323276,3.597544468267771,11.07137599263658,13.28010778807234,24.04665491413935,80.35569332835588,17.46107720205701,222.8937010511005
ecoli|NTD5pp_num1|g1|dtmp_p,E. coli,NTD5pp_num1,b4055,P0AE22,3.1.3.35;3.1.3.5;3.1.3.89,DTMP C10H13N2O8P,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])[O-])O,15.28,1.18412,45.28206539489857,41.13059086643463,30.32515402635301,11.04014103635047,29.57853031134946,15.52165890940109,9.17590164951898,12.63448662503576,10.85574266898377,20.07034551462998,1.084940010005012,222.8937010511005
ecoli|NTD5pp_num1|g1|h2o_p,E. coli,NTD5pp_num1,b4055,P0AE22,3.1.3.35;3.1.3.5;3.1.3.89,H2O H2O,O,4.9,0.690196,34.72036849479819,297.0382750248303,13.01357605818686,23.43000574634283,98.86779332323276,3.597544468267771,9.17590164951898,12.63448662503576,19.29346151893565,80.35569332835588,8.504030241203536,222.8937010511005
ecoli|NTD6pp_num1|g1|damp_p,E. coli,NTD6pp_num1,b0480,P07024,3.1.3.5;3.1.3.89,DAMP C10H12N5O6P,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O,0.3,-0.522879,528.8760039666611,40.18326966467512,32.45699180989195,31.75357867152925,734.2093841145108,123.6680748561635,226.9971998830537,451.7128029538667,164.9208969245361,430.8147483860918,0.9975818278850024,169.2226850581213
ecoli|NTD6pp_num1|g1|h2o_p,E. coli,NTD6pp_num1,b0480,P07024,3.1.3.5;3.1.3.89,H2O H2O,O,331.5,2.52048,209.789400849405,716.4206644773318,35.26516711355526,59.82523192749293,69.45769112559003,22.05137463680274,226.9971998830537,451.7128029538667,36.47065235255459,586.6899699319326,5.335874840497623,169.2226850581213
ecoli|NTD7pp_num1|g1|amp_p,E. coli,NTD7pp_num1,b4055,P0AE22,3.1.3.5,AMP C10H12N5O7P,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,386.05,2.58664,41.53675088122153,39.96555805865138,27.31651230010274,11.35753703100155,23.12765973002544,28.02736054306074,11.40591419162698,12.89613883684418,13.14626797816827,19.49551540115197,1.882805491824995,222.8937010511005
ecoli|NTD7pp_num1|g1|h2o_p,E. coli,NTD7pp_num1,b4055,P0AE22,3.1.3.5,H2O H2O,O,4.9,0.690196,34.72040661633008,297.0382750248303,13.01357605818686,30.86837159838275,98.86779332323276,3.597544468267771,11.40591419162698,12.89613883684418,21.94344611598564,80.35569332835588,8.05350510189777,222.8937010511005
ecoli|NTD9pp_num1|g1|gmp_p,E. coli,NTD9pp_num1,b4055,P0AE22,3.1.3.5,GMP C10H12N5O8P,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)NC(=NC2=O)N,11,1.04139,43.06118855421141,23.55279312707146,28.81037801975092,8.06495512504701,28.51974233141579,19.58642757461399,11.07137599263658,14.43318904429483,12.5457855356236,20.29212089362433,1.115705140383164,222.8937010511005
ecoli|NTD9pp_num1|g1|h2o_p,E. coli,NTD9pp_num1,b4055,P0AE22,3.1.3.5,H2O H2O,O,4.9,0.690196,34.72040661633008,297.0382750248303,13.01357605818686,30.58281197330794,98.86779332323276,3.597544468267771,11.07137599263658,14.43318904429483,16.03182282180609,80.35569332835588,6.921289469576374,222.8937010511005
ecoli|PEAMNOpp|g1|peamn_p,E. coli,PEAMNOpp,b1386,P46883,1.4.3.21;1.4.3.4;1.4.3.6,Phenethylamine,C1=CC=C(C=C1)CC[NH3+],12.4,1.09342,11.82951483547711,31.95103212565385,10.00835933164279,12.90235438636161,97.23388648852476,7.886326431764847,11.04063620817624,30.9138859244988,2.934550072003385,9.036842028655816,1.956366432108897,169.2226850581213
ecoli|ALLK|g1|all__D_c,E. coli,ALLK,b4084,P32718,2.7.1.55,D-Allose,C([C@@H]1[C@H]([C@H]([C@H](C(O1)O)O)O)O)O,47,1.6721,29.75047702459829,22.53366536257692,4.093789819998271,8.946065954651848,3.29104398232385,32.26285479218729,4.011544368954976,11.56781674499725,21.2772494069396,9.617333237685148,3.102787892289576,205.7200000000001
ecoli|ALLK|g1|atp_c,E. coli,ALLK,b4084,P32718,2.7.1.55,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,28,1.44716,28.59396559068941,17.52997627013698,2.480238196981229,10.85994946300345,20.56965171299332,55.10187413766715,4.011544368954976,11.56781674499725,15.98597351357016,5.382313404175447,2.236042852628144,205.7200000000001
ecoli|GPDDA3pp|g1|g3ps_p,E. coli,GPDDA3pp,b2239,P09394,3.1.4.46,Glycerophosphoserine,C([C@H](COP(=O)([O-])OC[C@@H](C(=O)[O-])[NH3+])O)O,2.8,0.447158,30.2180013719295,9.46703779300078,4.024789009655406,2.324155791158093,12.23671156830633,212.3867290716857,36.32060717070479,10.6167282224957,,37.46764328166783,2.883258826970829,157.17088698231
ecoli|GPDDA4pp|g1|g3pg_p,E. coli,GPDDA4pp,b2239,P09394,3.1.4.46,Glycerophosphoglycerol,C(C(COP(=O)([O-])OCC(CO)O)O)O,3.3,0.518514,13.94293186151775,4.121131385135167,4.584531169711683,6.30864450199375,38.45159210543805,95.68207889067516,43.42341747902936,12.90419448855291,,129.5225446228438,7.547422748251378,157.17088698231
ecoli|GPDDA2pp|g1|g3pe_p,E. coli,GPDDA2pp,b2239,P09394,3.1.4.2;3.1.4.46,Sn-Glycero-3-phosphoethanolamine,C(COP(=O)(O)OC[C@H](CO)O)N,1.1,0.0413927,32.27210758577236,8.865461230891006,5.615492979783292,8.183502706776073,9.85600514513795,288.2547861623291,43.42341747902936,10.74231046931058,,61.54012078093069,4.529636152209329,157.17088698231
ecoli|HCYSMT2|g1|hcys__L_c,E. coli,HCYSMT2,b0261,Q47690,2.1.1.10,L-Homocysteine,C(CS)[C@@H](C(=O)O)N,0.38,-0.420216,11.19610648688224,0.6937053828450985,2.38435280119849,0.1261947132909305,0.0092191154739268,0.0003287158510314,1.294631947933425,8.246794260504542,0.1053201694794515,0.0886451123728695,2.622112989807786,122.424122207517
ecoli|3NTD7pp_num1|g1|3amp_p,E. coli,3NTD7pp_num1,b4213,P08331,3.1.3.6,3  AMP C10H12N5O7P,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O)N,176,2.24551,114.1458977309828,234.0934679989972,7.294571263760571,6.964881467087009,170.6283276058601,4.277199014166581,204.1670247426748,134.4761292765768,110.9078474448436,144.6869462010737,2.064419996374592,159.5153407528312
ecoli|3NTD7pp_num1|g1|h2o_p,E. coli,3NTD7pp_num1,b4213,P08331,3.1.3.6,H2O H2O,O,7.885,0.896802,135.2984495936129,1185.185306725092,22.65892499539186,26.52782372545287,5.605951022545826,2.295437217357756,204.1670247426748,134.4761292765768,36.43832542296496,307.5893602526484,5.23565850539343,159.5153407528312
ecoli|3NTD4pp_num1|g1|3cmp_p,E. coli,3NTD4pp_num1,b0383,P00634,3.1.3.6,3  CMP C9H12N3O8P,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O,5.93,0.773055,160.7661602640621,49.82411018855733,18.54636231332281,12.42007910877268,12.06004079335512,139.1380550618994,91.39375056006148,103.3184304459692,20.41028620246741,97.4445372444919,2.163755760885747,205.7200000000001
ecoli|3NTD4pp_num1|g1|h2o_p,E. coli,3NTD4pp_num1,b0383,P00634,3.1.3.6,H2O H2O,O,7.885,0.896802,93.7029962340776,206.8871098885301,28.26318798426168,47.48283169573422,4.446903439145703,7.038359432676319,91.39375056006148,103.3184304459692,36.07508496692456,129.0000516314862,9.095088555255202,205.7200000000001
ecoli|3NTD2pp_num1|g1|h2o_p,E. coli,3NTD2pp_num1,b4213,P08331,3.1.3.6,H2O H2O,O,7.885,0.896802,135.29852386965,1185.185306725092,22.65892499539186,32.82679885895956,5.605951022545826,2.295437217357756,210.3362370245148,118.3634458365368,31.3304169840305,307.5893602526484,6.359559582634114,159.5153407528312
ecoli|3NTD9pp_num1|g1|h2o_p,E. coli,3NTD9pp_num1,b4213,P08331,3.1.3.6,H2O H2O,O,7.885,0.896802,135.2984495936129,1185.185306725092,22.65892499539186,34.65371328076645,5.605951022545826,2.295437217357756,198.1788938338517,126.5224520190155,26.85467321389291,307.5893602526484,6.275173247588136,159.5153407528312
ecoli|23PDE7pp|g1|23camp_p,E. coli,23PDE7pp,b4213,P08331,3.1.4.16,"2',3'-Cyclic AMP",C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]4[C@@H]([C@H](O3)CO)OP(=O)(O4)O)N,2.95,0.469822,111.6137782358176,159.8376496423209,6.485715598337768,6.82566490127086,187.3879051549202,5.533802883745011,186.7241108174774,127.1242781843285,35.64432509498096,129.1376676787034,1.967612714482849,159.5153407528312
ecoli|MEPCT|g1|2me4p_c,E. coli,MEPCT,b2747,Q46893,2.7.7.60,2-C-methyl-D-erythritol 4-phosphate,C[C@](CO)([C@@H](COP(=O)(O)O)O)O,32.15,1.50718,21.72841395588985,3.07646311496791,10.40870661695399,9.34976189567641,20.33329447478258,19.09132884253785,19.36653388266874,20.56761811326677,19.72127091050014,68.64809298339344,2.462250019188984,152.5584987702834
ecoli|MEPCT|g1|ctp_c,E. coli,MEPCT,b2747,Q46893,2.7.7.60,CTP C9H12N3O14P3,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,27.5,1.43933,24.69003690042684,13.06984098449532,11.69970719860369,8.246051130537548,129.3178790623798,29.94509410023216,19.36653388266874,20.56761811326677,9.4888244413355,107.8498167978399,2.547996338690881,152.5584987702834
ecoli|GLUDy|g1|glu__L_c,E. coli,GLUDy,b1761,P00370,1.4.1.13;1.4.1.3;1.4.1.4,L-Glutamate,C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],17.1,1.233,74.29405050878027,15.40011912556723,11.23663413668081,24.8661689501835,307.9838993470747,11.27872649650224,195.9361183140214,87.74478213846797,11.95546352492409,42.89365078173233,5.110823093911232,132.2430459180489
ecoli|GLUDy|g1|nadp_c,E. coli,GLUDy,b1761,P00370,1.4.1.13;1.4.1.3;1.4.1.4,Nicotinamide adenine dinucleotide phosphate,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,27,1.43136,77.39100236307951,43.48256960251508,5.719897582546796,16.35896127420312,18.81303077734796,11.59802407277602,195.9361183140214,87.74478213846797,5.979352100426982,41.90229243123829,3.649106505383055,132.2430459180489
ecoli|LYSDC_num1|g1|lys__L_c,E. coli,LYSDC_num1,b0186,P52095,4.1.1.18,L-Lysine,C(CC[NH3+])C[C@@H](C(=O)O)N,88.2,1.94547,21.71607748354509,8.480882527985768,5.007324939010855,0.9756462531707314,4.796863025446774,0.735656550142728,8.198033714032109,9.126687911136546,,4.328697361073077,3.232913485639226,123.6096322527094
ecoli|NTD3_num1|g1|dcmp_c,E. coli,NTD3_num1,b2291,P76491,3.1.3.5;3.1.3.89,DCMP C9H12N3O7P,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,0.23,-0.638272,0.2308711063321764,0.7054623358277128,0.3140508817740127,1.399302924555277,0.2495745783137587,0.6750955633653958,0.1864309703375634,0.2504112637618276,0.2543738431346796,0.2123347790540916,2.480404031276537,206.7512544636642
ecoli|NTD3_num1|g1|h2o_c,E. coli,NTD3_num1,b2291,P76491,3.1.3.5;3.1.3.89,H2O H2O,O,0.23,-0.638272,0.2233314008228841,13.75245679000476,1.032103545794617,7.609425709413055,15.25737797055031,1.213616404182641,0.1864309703375634,0.2504112637618276,8.8769333669598,0.4178143061258997,7.10719285995861,206.7512544636642
ecoli|GTPDPDP|g1|gdptp_c,E. coli,GTPDPDP,b3779,P25552,3.6.1.11;3.6.1.40,Guanosine 3'-diphosphate 5'-triphosphate,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)(O)[O-])O)NC(=NC2=O)N,14.406,1.15854,18.83354295235064,2.107124688474192,1.475527691475847,2.303898352318721,2.56332411104675,0.598170573530108,12.13319283575414,24.89611033342697,6.098967706559877,12.27541027879799,1.813991022971369,127.8479926456924
ecoli|HACD3_num1|g1|h_c,E. coli,HACD3_num1,b3846,P21177,1.1.1.211;1.1.1.35,H+,[H+],391,2.59218,19.47301690580446,100.7212571149874,6.934008035410979,5.064634810959543,20.08815316345168,5.541182421759205,36.21348324050703,66.36220381062165,,,5.202797812407533,120.4213825562484
ecoli|HACD3_num1|g1|nadh_c,E. coli,HACD3_num1,b3846,P21177,1.1.1.211;1.1.1.35,Nicotinamide adenine dinucleotide - reduced,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,391,2.59218,18.30576593226822,53.79381210943898,5.648227923999231,4.22278477826556,59.71418495167681,12.00451330302414,36.21348324050703,66.36220381062165,,70.5833186544054,2.978748063005879,120.4213825562484
ecoli|ABUTD|g1|4abutn_c,E. coli,ABUTD,b1444,P77674,1.2.1.-;1.2.1.19;1.2.1.3,4-Aminobutanal,C(CC=O)CN,6.66667,0.823909,18.33958349010068,4.198947593418131,1.229824164976569,2.780685877386039,84.71780618135953,2.348804568869119,19.40299179378394,16.77642037794983,3.653659680567571,250.90862593266,3.354436433670178,143.2597644613853
ecoli|ABUTD|g1|h2o_c,E. coli,ABUTD,b1444,P77674,1.2.1.-;1.2.1.19;1.2.1.3,H2O H2O,O,3.88334,0.589205,17.83672990856705,60.41567412819813,2.613859675430366,7.414603627576746,13.08246084473671,2.425611010595647,19.40299179378394,16.77642037794983,5.81800874567697,440.7810853305657,8.902132700640728,143.2597644613853
ecoli|ABUTD|g1|nad_c,E. coli,ABUTD,b1444,P77674,1.2.1.-;1.2.1.19;1.2.1.3,Nicotinamide adenine dinucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,5.65,0.752048,17.32590700817044,27.66190046462408,1.242944295628701,2.823152045393602,399.1248694041368,2.644207016487656,19.40299179378394,16.77642037794983,3.247627128713132,353.7365276773073,2.535685640779223,143.2597644613853
ecoli|E4PD_num1|g1|e4p_c,E. coli,E4PD_num1,b2927,P0A9B6,1.2.1.72,D-Erythrose 4-phosphate,C([C@H]([C@H](C=O)O)O)OP(=O)([O-])[O-],110,2.04139,8.810682058052995,5.90469538450929,0.364989013362291,2.975079992834982,1.921477829742662,0.3942416044119092,26.33975311733252,18.94606399900111,1.960736497001553,1.658794148552666,3.214937429597915,136.2454183611817
ecoli|E4PD_num1|g1|nad_c,E. coli,E4PD_num1,b2927,P0A9B6,1.2.1.72,Nicotinamide adenine dinucleotide,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,94.5,1.97543,8.647391438593026,11.30407872024025,1.030780254041351,2.345363192457536,0.3195875085487133,0.3437772190889661,26.33975311733252,18.94606399900111,1.172332875725413,0.7189580503343191,3.294239351677538,136.2454183611817
ecoli|DUTPDP_num1|g1|dutp_c,E. coli,DUTPDP_num1,b3640,P06968,3.6.1.-;3.6.1.23;3.6.1.9,DUTP C9H11N2O14P3,C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,11,1.04139,13.73135994215772,2.657664026647894,3.53961810792658,5.757905846344742,4.313637514565919,0.1547398963890856,11.94283686410287,15.22079020772527,2.133646984716472,7.366037708537692,1.861819628766032,97.76404181117316
ecoli|MTAN|g1|5mta_c,E. coli,MTAN,b0159,P0AF12,3.2.2.16;3.2.2.9,5-Methylthioadenosine,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,1.7,0.230449,6.021952058520189,3.034510366251379,1.33465429799696,4.57315305999008,0.4207024474325633,3.066038480938686,,,1.125985966822048,0.8384085954062279,2.221892687666065,136.2454183611817
ecoli|MTAN|g1|h2o_c,E. coli,MTAN,b0159,P0AF12,3.2.2.16;3.2.2.9,H2O H2O,O,1.25,0.09691,6.724903726846974,60.962871131977,6.860911729838028,13.92851980607228,4.746077201475353,2.350931103223273,,,6.200270019379206,1.564510308533561,5.868604457429783,136.2454183611817
ecoli|DPR_num1|g1|2dhp_c,E. coli,DPR_num1,b0425,P0A9J4,1.1.1.169,2-Dehydropantoate,CC(C)(CO)C(=O)C(=O)[O-],15,1.17609,23.36544961524596,6.129679912914249,6.301558015901779,6.566787238135309,15.51960899921525,14.5917539614136,16.82073233381458,22.74178241255689,5.958103462474639,9.847212960423589,4.145258559791191,128.2406734749161
ecoli|DPR_num1|g1|h_c,E. coli,DPR_num1,b0425,P0A9J4,1.1.1.169,H+,[H+],15,1.17609,18.74157341072089,32.13097572011092,6.312504258612766,7.658603254082333,1.386878275666146,0.189906115320397,16.82073233381458,22.74178241255689,4.823463791715932,,5.550869828660566,128.2406734749161
ecoli|DPR_num1|g1|nadph_c,E. coli,DPR_num1,b0425,P0A9J4,1.1.1.169,Nicotinamide adenine dinucleotide phosphate - reduced,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,15,1.17609,20.00256043828387,9.114206896578336,4.999550223486088,6.985019656459483,3.333382901306677,5.451750907767697,16.82073233381458,22.74178241255689,4.632221161442907,37.10814775173208,2.865227834960841,128.2406734749161
ecoli|THRD_L_num1|g1|thr__L_c,E. coli,THRD_L_num1,b3772,P04968,4.3.1.19,L-Threonine,C[C@H]([C@@H](C(=O)O)N)O,1414,3.15045,971.8588359987684,79.20132073162458,175.0287589239571,2.862190582162163,2196.923805436354,1.04656557646544,669.646649138842,18.3595401812523,431.8739906412146,413.5717933742518,3.745343826392317,126.3166780801852
ecoli|DHFR_num1|g1|dhf_c,E. coli,DHFR_num1,b1606,P0AFS3,1.5.1.3,"7,8-Dihydrofolate",C1C(=NC2=C(N1)NC(=NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],15.25,1.18327,6.036924996555255,0.2858134759477884,0.6758420054835947,2.69470846264077,21.94841315472071,38.84027232437002,9.1221540059538,7.221019703070972,4.790757532887899,12.53916044435299,2.344455673895986,128.2406734749161
ecoli|DHFR_num1|g1|nadph_c,E. coli,DHFR_num1,b1606,P0AFS3,1.5.1.3,Nicotinamide adenine dinucleotide phosphate - reduced,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O,11.8,1.07188,10.61228562706419,1.240420821862129,3.106658071758536,2.221271451521083,1.856007476965088,49.09908666468193,9.1221540059538,7.221019703070972,1.973802419862786,11.09389309627433,3.241503381829368,128.2406734749161
ecoli|PRAIi|g1|pran_c,E. coli,PRAIi,b1262,P00909,5.3.1.24,N-(5-Phospho-D-ribosyl)anthranilate,C1=CC=C(C(=C1)C(=O)[O-])N[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O,40,1.60206,17.46522353800969,4.802450353691375,0.996112537780936,1.845005514400382,2.942028961073976,1.909090779784197,9.801222763268427,8.16538995134065,,7.933433155772581,1.309232207495217,115.6928847385574
ecoli|TYRTA_num1|g1|akg_c,E. coli,TYRTA_num1,b0928,P00509,2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9,2-Oxoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-],30.65,1.48643,257.6478233442691,18.99787390858753,70.89725436910565,8.660550638479057,116.0455793546684,0.6997963513370726,346.9946669029174,350.2097234914343,14.7011771967523,233.4132446317912,5.05936230675286,128.2406734749161
